alcoholPercentage,assortmentText,grapes,packagingLevel1,sugarContentGramPer100ml,tasteClockBody,tasteClockOakFlavor,tasteClockAcidity,tasteClockTannins,tasteClockSweetness,tasteClocks,tasteSymbols,vintage,volumeText,productNumber_Artnr,productNumberShort_Varunr,Name,Product_Group_Details,Actual_Price,Country,Region,origin,productId_ArtId,Units_sold,productId,full_name,wine_matches,best_match,match_name,match_percentage,match_reference,best_match_details,vivino_name,vivino_link,vivino_country,vivino_region,vivino_average_rating,vivino_price
13.5,regular in-store stock,['Tempranillo'],lighter glass bottle,0.0,8.0,8.0,9.0,8.0,0.0,"[{'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockRoughness', 'value': 8}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Lamm', 'Nöt']",2015.0,750 ml,7214301.0,72143.0,Dominio Alto Gran Reserva,Red Wine,119.0,Spain,Rioja,Rioja,24516677.0,138666.0,,,"[{'name': 'Dominio Alto Gran Reserva', 'link': 'https://www.vivino.com/US-CA/en/wines/166249569', 'thumb': 'https://images.vivino.com/thumbs/jCJCS6ksTuSN3fOWUC5jDw_375x500.jpg', 'country': 'Spain', 'region': 'Rioja', 'average_rating': 3.7, 'ratings': 3145, 'price': None}]",,,,,,,,,,,
14.0,regular in-store stock,"['Grenache', 'Syrah', 'Carignan']",Glass bottle,0.0,9.0,1.0,9.0,9.0,0.0,"[{'key': 'TasteClockBody', 'value': 9}, {'key': 'TasteClockRoughness', 'value': 9}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Lamm', 'Nöt', 'Vilt']",2022.0,750 ml,353101.0,3531.0,Château de la Liquière Faugères,Red Wine,174.0,France,Languedoc-Roussillon,Faugères,24518415.0,32926.0,,,"[{'name': 'Château de la Liquiere Les Amandiers Faugères', 'link': 'https://www.vivino.com/US-CA/en/wines/2158282', 'thumb': 'https://images.vivino.com/thumbs/_KHFz24rSNyOJY498rUtew_pb_300x300.png', 'country': 'France', 'region': 'Faugères', 'average_rating': 3.7, 'ratings': 1004, 'price': None}, {'name': 'Château de la Liquiere Cistus Rouge Faugères', 'link': 'https://www.vivino.com/US-CA/en/wines/2737671', 'thumb': 'https://images.vivino.com/thumbs/LfxfXhi9SsGwmgQbROG5hw_pb_300x300.png', 'country': 'France', 'region': 'Languedoc', 'average_rating': 3.9, 'ratings': 987, 'price': None}, {'name': 'Château de la Liquiere Cistus Blanc Faugères', 'link': 'https://www.vivino.com/US-CA/en/wines/2605316', 'thumb': 'https://images.vivino.com/thumbs/IkB4eJsFSveqm138MBYV0A_pb_300x300.png', 'country': 'France', 'region': 'Faugères', 'average_rating': 3.8, 'ratings': 694, 'price': None}, {'name': 'Château de la Liquiere Vieilles Vignes Faugères', 'link': 'https://www.vivino.com/US-CA/en/wines/4946012', 'thumb': 'https://images.vivino.com/thumbs/D701w1WeSwyKVPbO-fFWKg_pb_300x300.png', 'country': 'France', 'region': 'Languedoc', 'average_rating': 3.7, 'ratings': 665, 'price': None}, {'name': 'Château de la Liquiere Faugères', 'link': 'https://www.vivino.com/US-CA/en/wines/2714904', 'thumb': 'https://images.vivino.com/thumbs/PAoyoR6iSoKdUJygO6h7vQ_pb_300x300.png', 'country': 'France', 'region': 'Faugères', 'average_rating': 3.8, 'ratings': 471, 'price': None}, {'name': 'Château de la Liquiere Nos Racines Faugères', 'link': 'https://www.vivino.com/US-CA/en/wines/4945998', 'thumb': 'https://images.vivino.com/thumbs/l7Le3p3VTrKa3tuS2Xz-dA_pb_300x300.png', 'country': 'France', 'region': 'Faugères', 'average_rating': 3.9, 'ratings': 400, 'price': None}, {'name': 'Château de la Liquiere L’Ampoule', 'link': 'https://www.vivino.com/US-CA/en/wines/160740883', 'thumb': 'https://images.vivino.com/thumbs/xHwVdfsgSjOLnPdSiAJiCg_pb_300x300.png', 'country': 'France', 'region': 'Faugères', 'average_rating': 3.9, 'ratings': 315, 'price': None}, {'name': 'Château de la Liquiere Les Malpas Faugères', 'link': 'https://www.vivino.com/US-CA/en/wines/83661191', 'thumb': 'https://images.vivino.com/thumbs/C3ogN8KVQxWdc_f6x-2W-A_pb_300x300.png', 'country': 'France', 'region': 'Faugères', 'average_rating': 3.9, 'ratings': 141, 'price': None}, {'name': 'Château de la Liquiere Les Amandiers Faugères Rosé', 'link': 'https://www.vivino.com/US-CA/en/wines/4945990', 'thumb': 'https://images.vivino.com/thumbs/pevaAg9tQnywltaSUcesSA_pb_300x300.png', 'country': 'France', 'region': 'Faugères', 'average_rating': 3.7, 'ratings': 105, 'price': None}, {'name': 'Château de la Liquiere Tarroussel Faugères', 'link': 'https://www.vivino.com/US-CA/en/wines/155452814', 'thumb': 'https://images.vivino.com/thumbs/o4hz6wYUQVaQOBy4eodVEA_pb_300x300.png', 'country': 'France', 'region': 'Faugères', 'average_rating': 4.1, 'ratings': 111, 'price': None}, {'name': 'Château de la Liquiere Tucade Faugères', 'link': 'https://www.vivino.com/US-CA/en/wines/3533039', 'thumb': 'https://images.vivino.com/thumbs/5FzxA0c0RdqC8wB0sEyEMQ_375x500.jpg', 'country': 'France', 'region': 'Faugères', 'average_rating': 3.9, 'ratings': 122, 'price': None}, {'name': 'Château de la Liquiere Fine', 'link': 'https://www.vivino.com/US-CA/en/wines/4946002', 'thumb': 'https://images.vivino.com/thumbs/R8IQ1frrQz6xjzmSIVngDA_375x500.jpg', 'country': 'France', 'region': 'Faugères', 'average_rating': None, 'price': None}, {'name': 'Château de la Liquiere A Mi Chemin Rosé', 'link': 'https://www.vivino.com/US-CA/en/wines/154846962', 'thumb': 'https://images.vivino.com/thumbs/default_label_375x500.jpg', 'country': 'France', 'region': 'Faugères', 'average_rating': None, 'price': None}, {'name': 'Château de la Liquiere Faugères Blanc', 'link': 'https://www.vivino.com/US-CA/en/wines/178009987', 'thumb': 'https://images.vivino.com/thumbs/default_label_375x500.jpg', 'country': 'France', 'region': 'Faugères', 'average_rating': None, 'price': None}]",,,,,,,,,,,
14.5,regular in-store stock,"['Tempranillo', 'Garnacha', 'Mazuelo']",lighter glass bottle,0.0,9.0,8.0,9.0,8.0,0.0,"[{'key': 'TasteClockBody', 'value': 9}, {'key': 'TasteClockRoughness', 'value': 8}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Fläsk', 'Lamm', 'Nöt']",2020.0,750 ml,5024701.0,50247.0,Dominio Alto Crianza,Red Wine,79.0,Spain,Rioja,Rioja,24561264.0,99821.0,,,"[{'name': 'Dominio Alto Crianza', 'link': 'https://www.vivino.com/US-CA/en/wines/4878050', 'thumb': 'https://images.vivino.com/thumbs/02k8qo7v5m2dq_375x500.jpg', 'country': 'Spain', 'region': 'Rioja', 'average_rating': 3.6, 'ratings': 971, 'price': None}]",,,,,,,,,,,
13.0,regular in-store stock,['Syrah'],lighter glass bottle,0.5,8.0,1.0,9.0,7.0,0.0,"[{'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockRoughness', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Fläsk', 'Lamm', 'Nöt']",2022.0,750 ml,5033501.0,50335.0,Blängvin Agneta Patrull,Red Wine,99.0,Italian,Sicilian,Terre Siciliane,24563916.0,33135.0,,,"[{'name': 'Agneta Patrulls Blängvin', 'link': 'https://www.vivino.com/US-CA/en/wines/167651570', 'thumb': 'https://images.vivino.com/thumbs/FOChj1_JSKG3v5oe--Ne4A_375x500.jpg', 'country': 'Italy', 'region': 'Sicilia', 'average_rating': 2.5, 'ratings': 350, 'price': None}]",,,,,,,,,,,
14.0,regular in-store stock,['Feteasca neagra'],lighter glass bottle,0.0,8.0,8.0,10.0,7.0,0.0,"[{'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockRoughness', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 10}]","['Lamm', 'Nöt']",2020.0,750 ml,261301.0,2613.0,Castel Mimi Grand Reserve,Red Wine,109.0,Moldavien,Codru,Codru,24567854.0,23015.0,,,"[{'name': 'Castel Mimi Grand Reserve', 'link': 'https://www.vivino.com/US-CA/en/wines/168465063', 'thumb': 'https://images.vivino.com/thumbs/as0KA2L8RsKLw6-80gNeDA_375x500.jpg', 'country': 'Moldova', 'region': 'Codru', 'average_rating': 3.3, 'ratings': 488, 'price': None}, {'name': 'Castel Mimi Negru de Bulboaca Grand Reserve', 'link': 'https://www.vivino.com/US-CA/en/wines/177943067', 'thumb': 'https://images.vivino.com/thumbs/RNxRhlzFSOabX7ujXiokPw_pb_300x300.png', 'country': 'Moldova', 'region': 'Codru', 'average_rating': None, 'price': None}]",,,,,,,,,,,
13.5,regular in-store stock,"['Merlot', 'Cabernet sauvignon', 'Cabernet franc']",lighter glass bottle,0.3,8.0,8.0,9.0,8.0,0.0,"[{'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockRoughness', 'value': 8}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Lamm', 'Nöt']",2020.0,750 ml,201401.0,2014.0,Cala Civetta,Red Wine,119.0,Italian,Tuscany,Maremma Toscana,24581186.0,32606.0,,,"[{'name': 'Cala Civetta Ciliegiolo Maremma Toscana', 'link': 'https://www.vivino.com/US-CA/en/wines/170161767', 'thumb': 'https://images.vivino.com/thumbs/VAmgug8VTTa89U8CJuwcyA_375x500.jpg', 'country': 'Italy', 'region': 'Maremma Toscana', 'average_rating': 3.7, 'ratings': 1006, 'price': 17.25}, {'name': 'Cala Civetta Vermentino di Toscana', 'link': 'https://www.vivino.com/US-CA/en/wines/161226660', 'thumb': 'https://images.vivino.com/thumbs/IarGLQo_TPC1w1-P5-ZcWQ_375x500.jpg', 'country': 'Italy', 'region': 'Toscana', 'average_rating': 3.6, 'ratings': 584, 'price': None}, {'name': 'Cala Civetta Rosso', 'link': 'https://www.vivino.com/US-CA/en/wines/168434499', 'thumb': 'https://images.vivino.com/thumbs/ZVmn-pEGRX-MR5r1lKI8Yw_375x500.jpg', 'country': 'Italy', 'region': 'Maremma Toscana', 'average_rating': 3.6, 'ratings': 584, 'price': None}, {'name': 'Cala Civetta Sangiovese di Toscana', 'link': 'https://www.vivino.com/US-CA/en/wines/163608528', 'thumb': 'https://images.vivino.com/thumbs/jRnBAw5DTcSCdLzbnIJFlw_pb_300x300.png', 'country': 'Italy', 'region': 'Toscana', 'average_rating': 3.8, 'ratings': 157, 'price': 15.99}, {'name': 'Cala Civetta Trebbiano di Toscana', 'link': 'https://www.vivino.com/US-CA/en/wines/167495699', 'thumb': 'https://images.vivino.com/thumbs/AQ_VdKy7T-CPVCoT7Y63eA_pb_300x300.png', 'country': 'Italy', 'region': 'Toscana', 'average_rating': 3.9, 'ratings': 43, 'price': None}, {'name': 'Cantina Vignaioli del Morellino di Scansano Cala Civetta Maremma Toscana Rosso', 'link': 'https://www.vivino.com/US-CA/en/wines/178598354', 'thumb': 'https://images.vivino.com/thumbs/fM6Uc1uWQgGBGQk1D6f1sg_375x500.jpg', 'country': 'Italy', 'region': 'Maremma Toscana', 'average_rating': None, 'price': None}]",,,,,,,,,,,
13.5,regular in-store stock,[],lighter glass bottle,0.0,8.0,8.0,9.0,8.0,0.0,"[{'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockRoughness', 'value': 8}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Lamm', 'Nöt']",2017.0,750 ml,5246801.0,52468.0,Dominio Alto Reserva,Red Wine,99.0,Spain,Rioja,Rioja,24610268.0,79535.0,,,"[{'name': 'Dominio Alto Gran Reserva', 'link': 'https://www.vivino.com/US-CA/en/wines/166249569', 'thumb': 'https://images.vivino.com/thumbs/jCJCS6ksTuSN3fOWUC5jDw_375x500.jpg', 'country': 'Spain', 'region': 'Rioja', 'average_rating': 3.7, 'ratings': 3145, 'price': None}, {'name': 'Dominio Alto Reserva', 'link': 'https://www.vivino.com/US-CA/en/wines/4878048', 'thumb': 'https://images.vivino.com/thumbs/YBdIueN6Ru-Fy5rgYIyA0g_375x500.jpg', 'country': 'Spain', 'region': 'Rioja', 'average_rating': 3.7, 'ratings': 550, 'price': None}, {'name': 'Dominio de Atauta Todo o Nada Reserva', 'link': 'https://www.vivino.com/US-CA/en/wines/176114311', 'thumb': 'https://images.vivino.com/thumbs/gb5WjpPuR0SZlzERfezM1A_375x500.jpg', 'country': 'Spain', 'region': 'Rioja Alta', 'average_rating': None, 'price': None}]",,,,,,,,,,,
11.5,regular in-store stock,['Pinot noir'],lighter glass bottle,0.5,4.0,1.0,9.0,4.0,0.0,"[{'key': 'TasteClockBody', 'value': 4}, {'key': 'TasteClockRoughness', 'value': 4}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Fisk', 'Fläsk', 'Fågel', 'Grönsaker']",2023.0,750 ml,259101.0,2591.0,Children of the revolution Pinot Noir,Red Wine,99.0,Australia,Australia,Australia,24628561.0,87290.0,,,"[{'name': 'Children of the Revolution Pinot Noir', 'link': 'https://www.vivino.com/US-CA/en/wines/165947399', 'thumb': 'https://images.vivino.com/thumbs/HDqY98vgQSOdd6zsxK0f1w_375x500.jpg', 'country': 'Australia', 'region': 'South Australia', 'average_rating': 3.5, 'ratings': 2620, 'price': None}]",,,,,,,,,,,
13.0,regular in-store stock,['Baga'],lighter glass bottle,0.0,5.0,1.0,10.0,5.0,0.0,"[{'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockRoughness', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 10}]","['Fläsk', 'Fågel', 'Grönsaker']",2022.0,750 ml,222401.0,2224.0,Casal Mor Baga,Red Wine,120.0,Portugal,Bairrada,Bairrada,24645986.0,8805.0,,,"[{'name': 'Caves Primavera Casal Mor Baga', 'link': 'https://www.vivino.com/US-CA/en/wines/170048477', 'thumb': 'https://images.vivino.com/thumbs/peegNvyWSe2HXhZXlL1jbA_375x500.jpg', 'country': 'Portugal', 'region': 'Bairrada', 'average_rating': 3.4, 'ratings': 383, 'price': None}]",,,,,,,,,,,
14.0,regular in-store stock,"['Mavrud', 'Cabernet franc']",lighter glass bottle,0.0,8.0,8.0,9.0,8.0,0.0,"[{'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockRoughness', 'value': 8}, {'key': 'TasteClockFruitacid', 'value': 9}]","['Lamm', 'Nöt']",2022.0,750 ml,263401.0,2634.0,Domaine Boyar Mavrud Cabernet Franc,Red Wine,79.0,Bulgarian,Thracian lowlands,Thracian lowlands,24646567.0,6986.0,,,"[{'name': 'Domaine Boyar Mavrud - Cabernet Franc', 'link': 'https://www.vivino.com/US-CA/en/wines/170601313', 'thumb': 'https://images.vivino.com/thumbs/tCSswFYWTDObbAPc04_NVw_375x500.jpg', 'country': 'Bulgaria', 'region': 'Thracian Valley', 'average_rating': 3.3, 'ratings': 271, 'price': None}, {'name': 'Domaine Boyar Art in a Bottle Mavrud - Cabernet Franc', 'link': 'https://www.vivino.com/US-CA/en/wines/173965358', 'thumb': 'https://images.vivino.com/thumbs/ryhdZ2sgSHut7eBKNAtAlw_375x500.jpg', 'country': 'Bulgaria', 'region': 'Thracian Valley', 'average_rating': 3.6, 'ratings': 46, 'price': None}]",,,,,,,,,,,
